picture_file;picture;Identificador de URL;Nombre;Categorías;Nombre de propiedad 1;Valor de propiedad 1;Nombre de propiedad 2;Valor de propiedad 2;Nombre de propiedad 3;Valor de propiedad 3;Precio;Precio promocional;Peso (kg);Alto (cm);Ancho (cm);Profundidad (cm);Stock;SKU;Código de barras;Mostrar en tienda;Envío sin cargo;Descripción;Tags;Título para SEO;Descripción para SEO;Marca;Producto Fásico;MPN (Número de pieza del fabricante);Sexo;Rango de edad;Costo;Imagen_url
Princess_Eau_Fra_che_png.webp;;Princess-Eau-Fra-che;Eau Fra che;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Princess_Eau_Fra_che_png.webp
Private_Cashmere_Musk_png.webp;;Private-Cashmere-Musk;Cashmere Musk;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Private_Cashmere_Musk_png.webp
Psichotrope_png.webp;;Psichotrope;Psichotrope;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Psichotrope_png.webp
Psych_d_lique_png.webp;;Psych-d-lique;d lique;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Psych_d_lique_png.webp
Ptah_png.webp;;Ptah;Ptah;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Ptah_png.webp
Punk_Motel_png.webp;;Punk-Motel;Motel;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Punk_Motel_png.webp
Puritas_png.webp;;Puritas;Puritas;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Puritas_png.webp
Queen_Of_Silk_png.webp;;Queen-Of-Silk;Of Silk;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Queen_Of_Silk_png.webp
raiz-de-lirio-content.png;;raiz-de-lirio-content;raiz-de-lirio-content;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/raiz-de-lirio-content.png
Raku_png.webp;;Raku;Raku;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Raku_png.webp
Randez-Vous_A_Milan_png.webp;;Randez-Vous-A-Milan;A Milan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Randez-Vous_A_Milan_png.webp
Red_Tea_Vetiver_png.webp;;Red-Tea-Vetiver;Tea Vetiver;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Red_Tea_Vetiver_png.webp
Red_Tobacco_.png;;Red-Tobacco-;Red-Tobacco-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Red_Tobacco_.png
Regaliz-content.png;;Regaliz-content;Regaliz-content;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Regaliz-content.png
Renaissance__png.webp;;Renaissance-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Renaissance__png.webp
Resina-Elemi-content.png;;Resina-Elemi-content;Resina-Elemi-content;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Resina-Elemi-content.png
Rhodanthe_png.webp;;Rhodanthe;Rhodanthe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Rhodanthe_png.webp
Richwood_png.webp;;Richwood;Richwood;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Richwood_png.webp
Romanza_png.webp;;Romanza;Romanza;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Romanza_png.webp
Romero-content.png;;Romero-content;Romero-content;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Romero-content.png
Ron-content.png;;Ron-content;Ron-content;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Ron-content.png
Rosa-bulgara-content.png;;Rosa-bulgara-content;Rosa-bulgara-content;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Rosa-bulgara-content.png
Rosa-reciclada-content.png;;Rosa-reciclada-content;Rosa-reciclada-content;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Rosa-reciclada-content.png
rosa.png;;rosa;rosa;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/rosa.png
Rosarine_png.webp;;Rosarine;Rosarine;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Rosarine_png.webp
Rosa_de_Dam_sco_1.png;;Rosa-de-Dam-sco-1;Rosa-de-Dam-sco-1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Rosa_de_Dam_sco_1.png
Roses_Vanille_.png;;Roses-Vanille-;Roses-Vanille-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Roses_Vanille_.png
Rose_Du_D_sert_png.webp;;Rose-Du-D-sert;Du D sert;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Rose_Du_D_sert_png.webp
Rose_In_Wonderland_png.webp;;Rose-In-Wonderland;In Wonderland;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Rose_In_Wonderland_png.webp
Rose_Mill_sim_e_png.webp;;Rose-Mill-sim-e;Mill sim e;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Rose_Mill_sim_e_png.webp
Rose_Musk.png;;Rose-Musk;Rose-Musk;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Rose_Musk.png
Rose_Oud__png.webp;;Rose-Oud-;Oud ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Rose_Oud__png.webp
Rose_Pompon_Parfum_png.webp;;Rose-Pompon-Parfum;Pompon Parfum;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Rose_Pompon_Parfum_png.webp
Rose_Pompon_png.webp;;Rose-Pompon;Pompon;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Rose_Pompon_png.webp
Rose_Seljuke_png.webp;;Rose-Seljuke;Seljuke;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Rose_Seljuke_png.webp
Routes_Nomades_png.webp;;Routes-Nomades;Nomades;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Routes_Nomades_png.webp
Royal_Incense_png.webp;;Royal-Incense;Incense;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Royal_Incense_png.webp
Royal_Oud_png.webp;;Royal-Oud;Oud;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Royal_Oud_png.webp
Royal_Sapphire_png.webp;;Royal-Sapphire;Sapphire;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Royal_Sapphire_png.webp
Royal_Water__png.webp;;Royal-Water-;Water ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Royal_Water__png.webp
Sacred_Wood_png.webp;;Sacred-Wood;Wood;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Sacred_Wood_png.webp
Sadonaso_png.webp;;Sadonaso;Sadonaso;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Sadonaso_png.webp
Saint_Julep_png.webp;;Saint-Julep;Julep;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Saint_Julep_png.webp
salvia-content.png;;salvia-content;salvia-content;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/salvia-content.png
Sancti_png.webp;;Sancti;Sancti;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Sancti_png.webp
Sandalo-content.png;;Sandalo-content;Sandalo-content;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Sandalo-content.png
Santalvm_png.webp;;Santalvm;Santalvm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Santalvm_png.webp
Santal_Majuscule_png.webp;;Santal-Majuscule;Majuscule;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Santal_Majuscule_png.webp
Saudade_png.webp;;Saudade;Saudade;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Saudade_png.webp
Scent_Banat_png.webp;;Scent-Banat;Banat;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Scent_Banat_png.webp
Sea_Bliss_png.webp;;Sea-Bliss;Bliss;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Sea_Bliss_png.webp
Seminalis_png.webp;;Seminalis;Seminalis;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Seminalis_png.webp
Sex_The_Sea_png.webp;;Sex-The-Sea;The Sea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Sex_The_Sea_png.webp
Sherwood_png.webp;;Sherwood;Sherwood;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Sherwood_png.webp
Silvanus_png.webp;;Silvanus;Silvanus;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Silvanus_png.webp
Silver_Mountain_Water__png.webp;;Silver-Mountain-Water-;Mountain Water ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Silver_Mountain_Water__png.webp
Silver_Musk_png.webp;;Silver-Musk;Musk;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Silver_Musk_png.webp
Sintra.png;;Sintra;Sintra;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Sintra.png
Sin_t_tulo_42_x_42_px_4__2.png;;Sin-t-tulo-42-x-42-px-4--2;Sin-t-tulo-42-x-42-px-4--2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Sin_t_tulo_42_x_42_px_4__2.png
Sin_t_tulo_42_x_42_px_4__2_png.webp;;Sin-t-tulo-42-x-42-px-4--2;t tulo 42 x 42 px 4  2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Sin_t_tulo_42_x_42_px_4__2_png.webp
Skin_Musk_png.webp;;Skin-Musk;Musk;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Skin_Musk_png.webp
Sleeping_On_The_Roof_png.webp;;Sleeping-On-The-Roof;On The Roof;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Sleeping_On_The_Roof_png.webp
Soavissima.png;;Soavissima;Soavissima;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Soavissima.png
Soleil_de_Capri_png.webp;;Soleil-de-Capri;de Capri;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Soleil_de_Capri_png.webp
Sombres_Dessins_png.webp;;Sombres-Dessins;Dessins;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Sombres_Dessins_png.webp
Sparkling_Love_png.webp;;Sparkling-Love;Love;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Sparkling_Love_png.webp
Splendiris_png.webp;;Splendiris;Splendiris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Splendiris_png.webp
Stardust_png.webp;;Stardust;Stardust;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Stardust_png.webp
Sticky_Fingers_png.webp;;Sticky-Fingers;Fingers;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Sticky_Fingers_png.webp
Sultan_Vetiver_png.webp;;Sultan-Vetiver;Vetiver;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Sultan_Vetiver_png.webp
Sundrunk_2_png.webp;;Sundrunk-2;Sundrunk-2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Sundrunk_2_png.webp
Su_de_Et_Safran_png.webp;;Su-de-Et-Safran;de Et Safran;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Su_de_Et_Safran_png.webp
Sweet_Flowers_png.webp;;Sweet-Flowers;Flowers;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Sweet_Flowers_png.webp
Sweet_Peony_png.webp;;Sweet-Peony;Peony;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Sweet_Peony_png.webp
Symphonium_Parfum_png.webp;;Symphonium-Parfum;Parfum;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Symphonium_Parfum_png.webp
S_r_nit_En_Bourgogne_png.webp;;S-r-nit-En-Bourgogne;r nit En Bourgogne;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/S_r_nit_En_Bourgogne_png.webp
Tabaco-content.png;;Tabaco-content;Tabaco-content;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Tabaco-content.png
Tabac_Nomade_png.webp;;Tabac-Nomade;Nomade;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Tabac_Nomade_png.webp
Tabac_Rose_png.webp;;Tabac-Rose;Rose;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Tabac_Rose_png.webp
Tamarindo_png.webp;;Tamarindo;Tamarindo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Tamarindo_png.webp
Tanger_png.webp;;Tanger;Tanger;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Tanger_png.webp
Tango_png.webp;;Tango;Tango;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Tango_png.webp
Tapis_Volant_png.webp;;Tapis-Volant;Volant;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Tapis_Volant_png.webp
Tardes_png.webp;;Tardes;Tardes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Tardes_png.webp
Taro_Elixir_png.webp;;Taro-Elixir;Elixir;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Taro_Elixir_png.webp
Te-Negro-content.png;;Te-Negro-content;Te-Negro-content;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Te-Negro-content.png
Tempflujo_png.webp;;Tempflujo;Tempflujo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Tempflujo_png.webp
Tenue_de_Soiree_png.webp;;Tenue-de-Soiree;de Soiree;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Tenue_de_Soiree_png.webp
Ten_Fresh_Notes_png.webp;;Ten-Fresh-Notes;Fresh Notes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Ten_Fresh_Notes_png.webp
Tero_png.webp;;Tero;Tero;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Tero_png.webp
The_Black_Knight_png.webp;;The-Black-Knight;Black Knight;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/The_Black_Knight_png.webp
The_British_Bouquet_png.webp;;The-British-Bouquet;British Bouquet;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/The_British_Bouquet_png.webp
The_Dark_Side_png.webp;;The-Dark-Side;Dark Side;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/The_Dark_Side_png.webp
The_Lover_S_Tale.png;;The-Lover-S-Tale;The-Lover-S-Tale;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/The_Lover_S_Tale.png
The_Musc_png.webp;;The-Musc;Musc;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/The_Musc_png.webp
The_Nuptial_Bouquet_png.webp;;The-Nuptial-Bouquet;Nuptial Bouquet;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/The_Nuptial_Bouquet_png.webp
Thvndra_png.webp;;Thvndra;Thvndra;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Thvndra_png.webp
Tiger_Eye_png.webp;;Tiger-Eye;Eye;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Tiger_Eye_png.webp
tiktok-icon.png;;tiktok-icon;tiktok-icon;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/tiktok-icon.png
Tilia_png.webp;;Tilia;Tilia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Tilia_png.webp
Tomillo-content.png;;Tomillo-content;Tomillo-content;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Tomillo-content.png
Tonka_Cola_png.webp;;Tonka-Cola;Cola;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Tonka_Cola_png.webp
Touche_Finale_png.webp;;Touche-Finale;Finale;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Touche_Finale_png.webp
Trajan_png.webp;;Trajan;Trajan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Trajan_png.webp
Tramonte_png.webp;;Tramonte;Tramonte;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Tramonte_png.webp
Tub_reuse_Imp_riale_png.webp;;Tub-reuse-Imp-riale;reuse Imp riale;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Tub_reuse_Imp_riale_png.webp
Tulipe_Noire_png.webp;;Tulipe-Noire;Noire;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Tulipe_Noire_png.webp
Tumultu_png.webp;;Tumultu;Tumultu;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Tumultu_png.webp
Uden_png.webp;;Uden;Uden;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Uden_png.webp
Under_The_Lemon_Trees_png.webp;;Under-The-Lemon-Trees;The Lemon Trees;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Under_The_Lemon_Trees_png.webp
Unspoken_Musk_png.webp;;Unspoken-Musk;Musk;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Unspoken_Musk_png.webp
Ursa_Major_png.webp;;Ursa-Major;Major;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Ursa_Major_png.webp
Vainilla-Borbon-content.png;;Vainilla-Borbon-content;Vainilla-Borbon-content;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Vainilla-Borbon-content.png
